gene_family	speciation	speciation_loss	duplication	transfer	transfer_loss	loss	number_gene_copies	number_species
OG0010760	3	1	0	5	0	0	9	7
OG0010761	8	8	0	0	0	0	9	9
OG0010762	2	0	2	4	0	0	9	7
OG0010763	2	2	6	0	0	0	9	3
OG0010764	3	3	0	5	0	0	9	9
OG0010765	6	6	0	2	0	0	9	9
OG0010766	2	1	2	3	0	0	8	6
OG0010767	6	1	2	0	0	0	9	7
OG0010768	3	3	0	5	0	0	9	9
OG0010769	2	1	0	6	0	0	9	8
OG0010770	1	0	3	3	0	0	8	5
OG0010771	3	4	4	1	0	0	9	5
OG0010772	3	1	0	5	0	0	9	9
OG0010773	4	2	2	2	0	0	9	6
OG0010774	1	1	2	5	0	0	9	7
OG0010775	2	1	1	5	0	0	9	8
OG0010776	1	0	0	7	0	0	9	8
OG0010777	3	1	2	3	0	0	9	7
OG0010778	6	8	0	2	0	0	9	9
OG0010779	6	4	0	2	0	0	9	9
OG0010780	5	5	1	2	0	0	9	8
OG0010781	5	3	0	3	0	0	9	8
OG0010782	3	0	0	5	0	0	9	8
OG0010783	1	0	3	4	0	0	9	6
OG0010784	1	0	0	7	0	0	9	8
OG0010785	2	2	1	5	0	0	9	8
OG0010786	0	0	2	6	0	0	9	7
OG0010787	4	7	3	1	0	0	9	6
OG0010788	2	0	3	3	0	0	9	6
OG0010789	6	4	0	2	0	0	9	9
OG0010790	2	3	3	3	0	0	9	6
OG0010791	4	2	0	4	0	0	9	8
OG0010792	2	0	1	5	0	0	9	8
OG0010793	2	1	3	3	0	0	9	6
OG0010794	5	2	1	2	0	0	9	8
OG0010795	5	4	0	3	0	0	9	9
OG0010796	3	0	1	4	0	0	9	7
OG0010797	6	0	0	2	0	0	9	9
OG0010798	6	4	0	2	0	0	9	9
OG0010799	4	5	1	3	0	0	9	8
OG0010800	5	1	2	1	0	0	9	7
OG0010801	6	7	0	2	0	0	9	7
OG0010802	2	0	4	2	0	0	9	4
OG0010803	2	2	0	6	0	0	9	9
OG0010804	4	3	1	3	0	0	9	8
OG0010805	1	0	2	5	0	0	9	6
OG0010806	5	1	0	3	0	0	9	8
OG0010807	6	5	0	2	0	0	9	9
OG0010808	4	2	2	2	0	0	9	7
OG0010809	3	0	1	4	0	0	9	8
OG0010810	4	0	0	4	0	0	9	9
OG0010811	2	1	0	5	0	0	8	8
OG0010812	0	0	0	6	0	0	7	7
OG0010813	0	0	1	5	0	0	7	8
OG0010814	5	5	0	3	0	0	9	8
OG0010815	1	1	4	3	0	0	9	5
OG0010816	2	1	1	3	0	0	7	6
OG0010817	5	1	0	3	0	0	9	8
OG0010818	0	0	5	3	0	0	9	4
OG0010819	5	9	0	3	0	0	9	8
OG0010820	4	1	3	1	0	0	9	6
OG0010821	8	10	0	0	0	0	9	9
OG0010822	6	9	2	0	0	0	9	7
OG0010823	7	8	0	1	0	0	9	9
OG0010824	2	0	2	4	0	0	9	6
OG0010825	6	7	0	2	0	0	9	9
OG0010826	5	5	0	3	0	0	9	8
OG0010829	5	2	1	2	0	0	9	8
OG0010831	4	5	0	4	0	0	9	9
OG0010832	1	1	3	4	0	0	9	5
OG0010833	0	0	6	2	0	0	9	3
OG0010835	1	1	4	2	0	0	8	4
OG0010836	1	0	2	5	0	0	9	7
OG0010837	3	0	0	5	0	0	9	9
OG0010838	1	0	1	6	0	0	9	7
OG0010839	4	2	2	2	0	0	9	6
OG0010840	2	2	0	6	0	0	9	9
OG0010841	4	6	0	4	0	0	9	9
OG0010842	0	0	5	3	0	0	9	4
OG0010843	4	2	1	3	0	0	9	7
OG0010844	4	2	2	2	0	0	9	6
OG0010845	4	4	0	4	0	0	9	9
OG0010846	4	5	0	4	0	0	9	6
OG0010847	4	3	0	4	0	0	9	7
OG0010848	3	0	4	1	0	0	9	3
OG0010849	1	0	3	4	0	0	9	6
OG0010850	0	0	4	3	0	0	8	4
OG0010851	1	1	4	3	0	0	9	5
OG0010852	1	1	2	5	0	0	9	7
OG0010854	7	10	0	1	0	0	9	9
OG0010855	2	2	3	3	0	0	9	6
OG0010856	4	1	0	4	0	0	9	9
OG0010857	3	4	1	4	0	0	9	8
OG0010858	5	9	1	2	0	0	9	8
OG0010859	2	0	2	4	0	0	9	5
OG0010860	5	0	1	2	0	0	9	8
OG0010861	4	2	0	4	0	0	9	9
OG0010862	1	0	3	2	0	0	7	5
OG0010863	6	1	0	2	0	0	9	8
OG0010864	5	8	1	1	0	0	8	7
OG0010865	4	8	3	1	0	0	9	6
OG0010866	3	3	1	2	0	0	7	6
OG0010870	2	0	1	5	0	0	9	8
OG0010871	0	0	5	3	0	0	9	4
OG0010873	6	1	1	1	0	0	9	8
OG0010874	1	0	3	4	0	0	9	6
OG0010875	7	3	1	0	0	0	9	8
OG0010876	1	0	2	5	0	0	9	7
OG0010877	7	7	0	1	0	0	9	9
OG0010878	6	6	0	2	0	0	9	9
OG0010879	6	7	0	2	0	0	9	9
OG0010880	5	7	2	1	0	0	9	7
OG0010881	5	5	1	2	0	0	9	8
OG0010882	1	0	2	5	0	0	9	7
OG0010883	1	0	2	5	0	0	9	7
OG0010885	4	2	2	2	0	0	9	7
OG0010886	1	0	1	6	0	0	9	8
OG0010887	3	0	0	5	0	0	9	9
OG0010889	5	3	1	2	0	0	9	8
OG0010890	8	3	0	0	0	0	9	9
OG0010891	4	4	0	4	0	0	9	9
OG0010892	2	0	2	4	0	0	9	5
OG0010893	6	3	0	2	0	0	9	9
OG0010894	7	4	0	0	0	0	8	8
OG0010895	0	0	1	7	0	0	9	6
OG0010896	6	4	0	2	0	0	9	9
OG0010897	0	0	6	2	0	0	9	3
OG0010898	3	1	1	4	0	0	9	8
OG0010899	0	0	6	2	0	0	9	3
OG0010900	3	0	0	5	0	0	9	7
OG0010901	3	0	2	3	0	0	9	6
OG0010902	8	3	0	0	0	0	9	9
OG0010903	4	5	2	2	0	0	9	7
OG0010904	6	5	2	0	0	0	9	7
OG0010905	5	4	1	2	0	0	9	8
OG0010906	7	3	0	1	0	0	9	9
OG0010907	2	0	0	6	0	0	9	8
OG0010908	6	6	0	2	0	0	9	7
OG0010909	3	1	0	5	0	0	9	8
OG0010910	3	5	5	0	0	0	9	4
OG0010911	1	0	4	3	0	0	9	5
OG0010912	2	0	3	2	0	0	8	4
OG0010913	1	0	4	3	0	0	9	5
OG0010916	5	2	1	2	0	0	9	8
OG0010918	0	0	4	2	0	0	7	3
OG0010922	5	1	0	3	0	0	9	7
OG0010923	2	0	3	3	0	0	9	6
OG0010924	4	1	2	2	0	0	9	7
OG0010925	5	0	0	2	0	0	8	5
OG0010926	4	0	0	4	0	0	9	9
OG0010927	2	3	0	6	0	0	9	9
OG0010932	4	3	4	0	0	0	9	5
OG0010933	3	0	2	3	0	0	9	7
OG0010934	3	0	2	3	0	0	9	6
OG0010935	1	0	2	4	0	0	8	5
OG0010936	1	0	2	5	0	0	9	7
OG0010937	1	1	5	2	0	0	9	4
OG0010938	3	0	1	4	0	0	9	8
OG0010940	5	0	0	3	0	0	9	9
OG0010943	2	3	4	2	0	0	9	5
OG0010944	5	6	3	0	0	0	9	6
OG0010946	3	2	3	2	0	0	9	6
OG0010947	4	2	1	2	0	0	8	7
OG0010950	5	1	0	3	0	0	9	9
OG0010951	3	1	2	3	0	0	9	5
OG0010952	0	0	4	2	0	0	7	3
OG0010953	5	3	1	2	0	0	9	7
OG0010954	3	0	2	3	0	0	9	7
OG0010955	0	0	4	4	0	0	9	5
OG0010956	6	3	1	1	0	0	9	8
OG0010957	2	0	1	5	0	0	9	8
OG0010958	4	0	1	3	0	0	9	8
OG0010959	4	0	3	1	0	0	9	6
OG0010960	7	11	1	0	0	0	9	8
OG0010961	3	0	2	3	0	0	9	5
OG0010962	1	0	5	2	0	0	9	4
OG0010963	0	0	6	2	0	0	9	3
OG0010964	0	0	3	3	0	0	7	4
OG0010965	4	0	0	4	0	0	9	7
OG0010966	1	0	2	5	0	0	9	6
OG0010967	3	0	2	2	0	0	8	5
OG0010968	7	6	1	0	0	0	9	8
OG0010969	2	1	5	1	0	0	9	4
OG0010970	6	8	0	2	0	0	9	9
OG0010971	3	0	2	3	0	0	9	7
OG0010972	1	0	1	5	0	0	8	8
OG0010973	3	3	4	1	0	0	9	4
OG0010974	3	0	0	5	0	0	9	9
OG0010975	2	0	1	5	0	0	9	8
OG0010976	5	5	1	2	0	0	9	8
OG0010977	0	0	6	2	0	0	9	3
OG0010978	4	0	0	4	0	0	9	9
OG0010979	0	0	4	3	0	0	8	5
OG0010980	0	0	2	4	0	0	7	6
OG0010981	2	0	2	4	0	0	9	7
OG0010982	3	0	0	5	0	0	9	9
OG0010983	5	1	2	1	0	0	9	6
OG0010984	0	0	4	4	0	0	9	5
OG0010985	6	9	2	0	0	0	9	7
OG0010986	1	0	0	7	0	0	9	8
OG0010987	3	0	3	2	0	0	9	6
OG0010988	4	1	2	2	0	0	9	7
OG0010990	3	0	0	5	0	0	9	9
OG0010991	5	1	0	3	0	0	9	8
OG0010992	6	4	0	2	0	0	9	9
OG0010993	5	2	3	0	0	0	9	6
OG0010994	0	0	2	6	0	0	9	7
OG0010995	6	5	0	1	0	0	8	8
OG0010997	4	0	1	3	0	0	9	8
OG0010998	5	2	2	1	0	0	9	7
OG0010999	0	0	5	2	0	0	8	4
OG0011000	4	0	1	3	0	0	9	8
OG0011001	8	11	0	0	0	0	9	9
OG0011009	0	0	5	3	0	0	9	4
OG0011012	2	3	5	1	0	0	9	4
OG0011013	2	0	1	5	0	0	9	7
OG0011014	5	4	2	1	0	0	9	7
OG0011016	1	0	3	4	0	0	9	6
OG0011017	0	0	4	3	0	0	8	4
OG0011018	0	0	3	5	0	0	9	6
OG0011019	0	0	4	4	0	0	9	5
OG0011020	0	0	6	2	0	0	9	3
OG0011021	0	0	5	2	0	0	8	3
OG0011022	2	1	0	6	0	0	9	9
OG0011023	0	0	3	5	0	0	9	6
OG0011024	0	0	4	4	0	0	9	4
OG0011026	0	0	5	2	0	0	8	3
OG0011027	7	8	0	1	0	0	9	9
OG0011028	4	2	1	2	0	0	8	7
OG0011029	4	3	0	4	0	0	9	9
OG0011032	2	1	2	4	0	0	9	7
OG0011034	1	0	4	3	0	0	9	5
OG0011036	2	5	3	3	0	0	9	6
OG0011037	1	0	4	2	0	0	8	4
OG0011038	2	0	2	4	0	0	9	6
OG0011040	5	8	1	0	0	0	7	7
OG0011042	0	0	6	2	0	0	9	3
OG0011043	1	0	0	7	0	0	9	7
OG0011044	1	1	4	3	0	0	9	5
OG0011045	0	0	4	4	0	0	9	5
OG0011046	5	6	0	3	0	0	9	8
OG0011047	0	0	4	4	0	0	9	4
OG0011048	0	0	4	4	0	0	9	5
OG0011049	4	1	2	2	0	0	9	6
OG0011050	3	5	1	4	0	0	9	8
OG0011051	0	0	5	3	0	0	9	4
OG0011052	2	0	1	5	0	0	9	8
OG0011057	5	3	3	0	0	0	9	6
OG0011058	5	1	3	0	0	0	9	6
OG0011059	2	2	6	0	0	0	9	3
OG0011060	3	1	1	3	0	0	8	6
OG0011064	0	0	5	3	0	0	9	4
OG0011065	3	0	4	1	0	0	9	5
OG0011066	4	9	4	0	0	0	9	5
OG0011067	4	2	2	2	0	0	9	7
OG0011068	2	0	2	4	0	0	9	7
OG0011069	5	5	1	2	0	0	9	8
OG0011072	7	4	1	0	0	0	9	8
OG0011073	3	4	4	1	0	0	9	5
OG0011074	1	0	4	3	0	0	9	5
OG0011075	3	1	2	3	0	0	9	7
OG0011076	0	0	6	2	0	0	9	3
OG0011077	6	7	2	0	0	0	9	7
OG0011078	7	5	1	0	0	0	9	8
OG0011079	0	0	4	4	0	0	9	5
OG0011080	6	5	1	1	0	0	9	8
OG0011081	0	0	1	7	0	0	9	7
OG0011082	7	9	0	1	0	0	9	9
OG0011083	5	10	1	2	0	0	9	8
OG0011084	6	7	0	2	0	0	9	9
OG0011085	5	4	3	0	0	0	9	6
OG0011086	4	4	1	3	0	0	9	8
OG0011087	3	0	2	3	0	0	9	7
OG0011090	0	0	6	2	0	0	9	3
OG0011091	1	0	1	4	0	0	7	6
OG0011092	3	4	5	0	0	0	9	4
OG0011093	1	0	2	5	0	0	9	7
OG0011094	2	1	0	6	0	0	9	9
OG0011095	0	0	5	3	0	0	9	4
OG0011096	0	0	4	4	0	0	9	4
OG0011097	7	8	0	1	0	0	9	8
OG0011098	5	6	0	3	0	0	9	9
OG0011099	2	0	5	1	0	0	9	3
OG0011100	1	0	4	3	0	0	9	5
OG0011101	0	0	6	2	0	0	9	3
OG0011102	1	0	2	3	0	0	7	5
OG0011103	2	0	5	1	0	0	9	4
OG0011104	2	0	3	3	0	0	9	6
OG0011105	4	3	0	4	0	0	9	9
OG0011106	6	7	0	2	0	0	9	9
OG0011107	4	6	2	2	0	0	9	7
OG0011108	0	0	5	2	0	0	8	3
OG0011109	2	0	1	3	0	0	7	7
OG0011111	5	9	1	2	0	0	9	8
OG0011112	5	9	2	1	0	0	9	6
OG0011113	1	0	2	3	0	0	7	5
OG0011114	3	2	0	5	0	0	9	9
OG0011115	2	1	3	3	0	0	9	5
OG0011117	5	7	0	3	0	0	9	9
OG0011118	2	0	2	4	0	0	9	4
OG0011120	1	0	2	5	0	0	9	6
OG0011121	1	0	4	3	0	0	9	5
OG0011122	1	0	1	3	0	0	6	4
OG0011123	1	0	2	5	0	0	9	7
OG0011124	1	0	2	5	0	0	9	6
OG0011125	0	0	2	6	0	0	9	6
OG0011127	1	0	4	3	0	0	9	5
OG0011128	1	0	3	3	0	0	8	5
OG0011130	3	0	3	2	0	0	9	3
OG0011131	1	2	6	1	0	0	9	3
OG0011132	1	0	3	3	0	0	8	5
OG0011133	1	0	3	3	0	0	8	4
OG0011134	1	0	0	3	0	0	5	5
OG0011135	5	8	0	2	0	0	8	6
OG0011136	2	0	2	4	0	0	9	7
OG0011137	4	4	0	4	0	0	9	9
OG0011138	1	0	2	4	0	0	8	5
OG0011139	5	1	3	0	0	0	9	6
OG0011140	6	9	1	1	0	0	9	6
OG0011142	1	0	3	4	0	0	9	6
OG0011143	0	0	4	4	0	0	9	4
OG0011144	0	0	2	3	0	0	6	4
OG0011145	0	0	1	5	0	0	7	4
OG0011146	0	0	6	2	0	0	9	3
OG0011147	1	0	2	3	0	0	7	5
OG0011148	1	0	1	3	0	0	6	4
OG0011149	1	0	3	3	0	0	8	5
OG0011150	1	0	3	4	0	0	9	6
OG0011151	1	0	3	4	0	0	9	5
OG0011152	1	0	3	3	0	0	8	5
OG0011153	2	0	1	5	0	0	9	5
OG0011154	7	12	1	0	0	0	9	8
OG0011156	1	0	3	4	0	0	9	6
OG0011157	6	9	1	1	0	0	9	8
OG0011158	4	3	2	2	0	0	9	7
OG0011159	5	7	2	1	0	0	9	7
OG0011160	1	0	3	2	0	0	7	4
OG0011161	2	1	5	1	0	0	9	3
OG0011162	1	0	4	3	0	0	9	5
OG0011163	2	1	5	1	0	0	9	3
OG0011164	1	0	6	0	0	0	8	3
OG0011165	4	3	4	0	0	0	9	5
OG0011166	3	1	0	5	0	0	9	9
OG0011167	5	2	1	2	0	0	9	8
OG0011168	5	2	3	0	0	0	9	6
OG0011170	2	2	1	5	0	0	9	8
OG0011177	0	0	5	3	0	0	9	4
OG0011180	1	0	3	2	0	0	7	5
OG0011182	1	0	3	4	0	0	9	6
OG0011183	0	0	5	3	0	0	9	4
OG0011185	2	0	3	3	0	0	9	6
OG0011187	4	6	2	2	0	0	9	7
OG0011189	0	0	3	5	0	0	9	6
OG0011190	1	0	3	4	0	0	9	6
OG0011191	0	0	5	2	0	0	8	3
OG0011192	1	1	4	3	0	0	9	5
OG0011193	0	0	6	2	0	0	9	3
OG0011199	3	1	4	1	0	0	9	3
OG0011204	1	0	3	4	0	0	9	5
OG0011206	2	1	3	3	0	0	9	5
OG0011207	4	0	2	2	0	0	9	7
OG0011209	6	9	1	1	0	0	9	7
OG0011211	4	7	2	2	0	0	9	7
OG0011212	0	0	4	4	0	0	9	5
OG0011214	0	0	6	1	0	0	8	3
OG0011216	3	5	5	0	0	0	9	3
OG0011218	1	0	6	1	0	0	9	3
OG0011222	0	0	6	2	0	0	9	3
OG0011223	1	0	4	3	0	0	9	5
OG0011230	3	1	3	2	0	0	9	6
OG0011232	6	7	0	2	0	0	9	9
OG0011233	1	1	6	1	0	0	9	3
OG0011238	0	0	6	2	0	0	9	3
OG0011239	4	0	2	2	0	0	9	6
OG0011240	4	2	4	0	0	0	9	5
OG0011242	1	1	3	2	0	0	7	4
OG0011246	0	0	4	3	0	0	8	4
OG0011249	2	1	4	2	0	0	9	4
OG0011250	1	1	2	3	0	0	7	4
OG0011252	1	1	4	2	0	0	8	4
OG0011253	0	0	6	2	0	0	9	3
OG0011254	0	0	6	2	0	0	9	3
OG0011255	0	0	5	2	0	0	8	3
OG0011257	2	0	1	5	0	0	9	8
OG0011259	2	1	4	2	0	0	9	5
OG0011261	1	0	2	2	0	0	6	5
OG0011262	2	0	2	4	0	0	9	6
OG0011263	1	0	6	1	0	0	9	3
OG0011264	0	0	3	5	0	0	9	6
OG0011266	2	0	1	5	0	0	9	8
OG0011269	2	2	6	0	0	0	9	3
OG0011283	2	0	4	2	0	0	9	4
OG0011286	1	0	2	4	0	0	8	5
OG0011289	3	3	5	0	0	0	9	3
OG0011290	2	1	4	2	0	0	9	5
OG0011292	1	0	6	1	0	0	9	3
OG0011293	1	0	5	1	0	0	8	3
OG0011294	2	1	5	1	0	0	9	4
OG0011305	0	0	6	2	0	0	9	3
OG0011320	2	0	3	3	0	0	9	5
OG0011326	1	0	3	3	0	0	8	5
OG0011327	1	0	6	1	0	0	9	3
OG0011329	1	0	2	5	0	0	9	6
OG0011331	1	0	4	3	0	0	9	5
OG0011332	0	0	4	3	0	0	8	4
OG0011336	0	0	5	3	0	0	9	4
OG0011340	1	0	4	3	0	0	9	5
OG0011341	0	0	5	1	0	0	7	3
OG0011342	0	0	5	2	0	0	8	4
OG0011345	3	0	2	3	0	0	9	7
OG0011359	1	0	6	1	0	0	9	3
OG0011371	1	1	6	1	0	0	9	3
OG0011372	5	5	3	0	0	0	9	6
OG0011378	1	2	6	1	0	0	9	3
OG0011382	3	0	4	1	0	0	9	4
OG0011385	2	1	6	0	0	0	9	3
OG0011389	3	2	4	1	0	0	9	5
OG0011390	4	2	4	0	0	0	9	4
OG0011391	3	3	5	0	0	0	9	4
OG0011392	3	3	5	0	0	0	9	4
OG0011393	4	0	4	0	0	0	9	5
OG0011394	2	1	6	0	0	0	9	3
OG0011398	3	1	5	0	0	0	9	4
OG0011403	2	2	6	0	0	0	9	3
OG0011404	4	0	4	0	0	0	9	5
OG0011405	5	2	2	1	0	0	9	5
OG0011406	4	0	4	0	0	0	9	5
OG0011407	4	0	4	0	0	0	9	5
OG0011408	1	1	6	1	0	0	9	3
OG0011409	2	1	6	0	0	0	9	3
OG0011411	4	0	4	0	0	0	9	5
OG0011413	2	1	6	0	0	0	9	3
OG0011415	3	0	5	0	0	0	9	4
OG0011416	3	2	3	0	0	0	7	3
OG0011417	5	9	3	0	0	0	9	6
OG0011418	4	0	4	0	0	0	9	5
OG0011419	0	0	6	2	0	0	9	3
OG0011420	5	4	2	1	0	0	9	7
OG0011421	4	0	4	0	0	0	9	5
OG0011422	4	0	4	0	0	0	9	5
OG0011423	2	1	6	0	0	0	9	3
OG0011424	2	1	6	0	0	0	9	3
OG0011425	3	1	5	0	0	0	9	4
OG0011426	3	1	3	2	0	0	9	5
OG0011443	2	0	6	0	0	0	9	3
OG0011444	5	0	2	1	0	0	9	4
OG0011447	2	0	6	0	0	0	9	3
OG0011461	2	0	6	0	0	0	9	3
OG0011472	2	1	6	0	0	0	9	3
OG0011481	2	0	6	0	0	0	9	3
OG0011482	3	0	3	2	0	0	9	4
OG0011483	1	0	6	1	0	0	9	3
OG0011488	3	1	5	0	0	0	9	3
OG0011490	2	0	3	1	0	0	7	4
OG0011491	2	0	6	0	0	0	9	3
OG0011509	0	0	6	2	0	0	9	3
OG0011564	0	0	6	2	0	0	9	3
OG0011565	0	0	6	2	0	0	9	3
OG0011579	1	0	5	1	0	0	8	3
OG0011790	4	1	1	2	0	0	8	7
OG0011793	4	0	2	1	0	0	8	6
OG0011798	2	2	4	1	0	0	8	3
OG0011799	1	0	1	5	0	0	8	7
OG0011800	0	0	5	2	0	0	8	3
OG0011801	3	1	4	0	0	0	8	3
OG0011802	4	0	2	1	0	0	8	6
OG0011803	7	7	0	0	0	0	8	8
OG0011804	1	0	4	2	0	0	8	4
OG0011805	2	0	1	4	0	0	8	7
OG0011806	4	0	1	2	0	0	8	6
OG0011807	4	5	3	0	0	0	8	5
OG0011810	4	0	2	1	0	0	8	5
OG0011811	2	0	4	1	0	0	8	4
OG0011812	3	1	2	2	0	0	8	6
OG0011816	5	4	2	0	0	0	8	6
OG0011818	4	0	2	1	0	0	8	5
OG0011819	5	2	2	0	0	0	8	6
OG0011820	4	2	1	2	0	0	8	6
OG0011821	3	0	1	3	0	0	8	7
OG0011822	1	1	5	1	0	0	8	3
OG0011823	1	0	1	5	0	0	8	7
OG0011825	2	1	0	5	0	0	8	7
OG0011826	0	0	4	3	0	0	8	4
OG0011827	4	0	2	1	0	0	8	6
OG0011829	2	1	3	2	0	0	8	5
OG0011830	4	4	2	1	0	0	8	6
OG0011831	3	1	2	2	0	0	8	6
OG0011833	4	0	1	2	0	0	8	5
OG0011834	2	0	4	1	0	0	8	4
OG0011835	3	0	4	0	0	0	8	4
OG0011836	4	2	2	1	0	0	8	6
OG0011837	3	0	2	2	0	0	8	6
OG0011839	3	0	4	0	0	0	8	4
OG0011840	5	1	1	1	0	0	8	7
OG0011841	0	0	5	2	0	0	8	3
OG0011843	1	0	2	4	0	0	8	6
OG0011844	3	0	2	2	0	0	8	6
OG0011845	2	1	0	4	0	0	7	6
OG0011848	6	1	1	0	0	0	8	7
OG0011849	3	0	4	0	0	0	8	4
OG0011850	3	1	2	2	0	0	8	6
OG0011851	6	4	0	1	0	0	8	7
OG0011852	2	0	5	0	0	0	8	3
OG0011853	1	1	0	6	0	0	8	7
OG0011854	3	2	0	3	0	0	7	6
OG0011856	2	0	3	2	0	0	8	4
OG0011857	2	0	5	0	0	0	8	3
OG0011858	3	4	3	1	0	0	8	5
OG0011859	3	0	1	3	0	0	8	7
OG0011860	5	3	1	1	0	0	8	7
OG0011861	4	4	2	1	0	0	8	6
OG0011862	0	0	2	5	0	0	8	6
OG0011864	4	0	2	1	0	0	8	6
OG0011865	2	1	3	2	0	0	8	5
OG0011866	3	0	1	3	0	0	8	7
OG0011867	4	2	2	1	0	0	8	6
OG0011868	3	1	4	0	0	0	8	4
OG0011869	3	1	3	0	0	0	7	3
OG0011870	4	1	2	1	0	0	8	6
OG0011871	3	0	2	2	0	0	8	6
OG0011873	2	0	4	1	0	0	8	3
OG0011874	5	0	0	2	0	0	8	8
OG0011875	3	0	4	0	0	0	8	4
OG0011876	0	0	0	7	0	0	8	7
OG0011877	3	3	4	0	0	0	8	3
OG0011878	3	0	0	4	0	0	8	6
OG0011879	4	2	2	1	0	0	8	6
OG0011880	1	1	2	4	0	0	8	6
OG0011881	3	0	1	3	0	0	8	7
OG0011882	2	0	3	2	0	0	8	5
OG0011883	5	1	2	0	0	0	8	6
OG0011884	0	0	2	4	0	0	7	6
OG0011885	3	1	1	3	0	0	8	7
OG0011886	3	0	2	2	0	0	8	6
OG0011887	2	0	4	1	0	0	8	4
OG0011888	5	1	2	0	0	0	8	6
OG0011889	2	0	3	2	0	0	8	4
OG0011890	2	0	0	5	0	0	8	8
OG0011892	6	1	1	0	0	0	8	7
OG0011893	1	0	0	6	0	0	8	8
OG0011894	3	0	2	2	0	0	8	5
OG0011895	4	0	2	1	0	0	8	6
OG0011896	3	1	3	1	0	0	8	4
OG0011897	2	0	3	2	0	0	8	5
OG0011898	3	1	0	4	0	0	8	7
OG0011899	2	2	1	4	0	0	8	7
OG0011900	0	0	3	3	0	0	7	5
OG0011901	0	0	0	6	0	0	7	8
OG0011902	3	3	3	1	0	0	8	5
OG0011903	2	2	5	0	0	0	8	3
OG0011904	5	0	0	2	0	0	8	8
OG0011905	2	0	4	1	0	0	8	4
OG0011906	2	1	5	0	0	0	8	3
OG0011907	4	0	1	1	0	0	7	6
OG0011908	2	0	4	1	0	0	8	3
OG0011909	5	4	2	0	0	0	8	5
OG0011910	2	1	2	3	0	0	8	5
OG0011911	4	0	2	1	0	0	8	6
OG0011912	4	4	2	1	0	0	8	6
OG0011913	5	1	0	2	0	0	8	8
OG0011914	2	0	4	1	0	0	8	4
OG0011916	3	0	2	2	0	0	8	6
OG0011917	3	0	3	1	0	0	8	5
OG0011918	0	0	2	4	0	0	7	5
OG0011919	1	1	1	5	0	0	8	7
OG0011920	2	0	1	4	0	0	8	6
OG0011921	0	0	2	5	0	0	8	6
OG0011922	4	2	0	1	0	0	6	6
OG0011923	5	2	1	1	0	0	8	7
OG0011924	4	2	3	0	0	0	8	4
OG0011925	0	0	2	5	0	0	8	6
OG0011927	2	0	0	5	0	0	8	7
OG0011928	3	1	3	1	0	0	8	4
OG0011929	3	3	2	2	0	0	8	6
OG0011930	2	0	1	4	0	0	8	7
OG0011931	2	0	1	4	0	0	8	7
OG0011932	2	0	5	0	0	0	8	3
OG0011933	4	1	1	2	0	0	8	7
OG0011934	4	0	2	1	0	0	8	6
OG0011935	0	0	3	4	0	0	8	5
OG0011936	2	0	1	4	0	0	8	7
OG0011937	5	1	2	0	0	0	8	6
OG0011938	4	0	1	2	0	0	8	6
OG0011939	4	3	0	3	0	0	8	8
OG0011940	2	1	5	0	0	0	8	3
OG0011941	4	1	2	1	0	0	8	4
OG0011942	3	0	0	4	0	0	8	6
OG0011943	4	0	2	1	0	0	8	6
OG0011944	1	0	2	4	0	0	8	6
OG0011945	1	1	3	3	0	0	8	5
OG0011946	3	1	4	0	0	0	8	3
OG0011947	3	0	0	4	0	0	8	7
OG0011948	4	8	0	3	0	0	8	8
OG0011949	2	1	1	4	0	0	8	6
OG0011950	5	1	1	1	0	0	8	6
OG0011951	2	0	1	4	0	0	8	6
OG0011952	5	2	1	0	0	0	7	6
OG0011953	1	0	2	4	0	0	8	6
OG0011954	6	6	0	1	0	0	8	8
OG0011955	2	0	2	3	0	0	8	5
OG0011956	5	1	2	0	0	0	8	6
OG0011957	4	0	1	2	0	0	8	7
OG0011958	2	1	4	1	0	0	8	4
OG0011959	4	0	2	1	0	0	8	6
OG0011960	1	0	1	5	0	0	8	7
OG0011961	3	1	0	4	0	0	8	8
OG0011962	2	1	4	1	0	0	8	4
OG0011963	3	0	4	0	0	0	8	4
OG0011964	2	0	3	2	0	0	8	5
OG0011965	2	0	0	5	0	0	8	7
OG0011966	3	4	0	3	0	0	7	7
OG0011967	2	0	1	4	0	0	8	7
OG0011968	2	0	0	5	0	0	8	7
OG0011969	1	0	1	5	0	0	8	7
OG0011971	5	1	0	2	0	0	8	8
OG0011972	1	1	2	4	0	0	8	6
OG0011973	2	0	1	4	0	0	8	7
OG0011974	1	0	3	1	0	0	6	4
OG0011975	2	0	4	1	0	0	8	4
OG0011976	6	1	0	1	0	0	8	8
OG0011978	3	1	2	2	0	0	8	6
OG0011979	3	2	1	3	0	0	8	7
OG0011980	0	0	1	5	0	0	7	7
OG0011981	2	1	3	1	0	0	7	4
OG0011982	4	1	1	2	0	0	8	7
OG0011984	4	1	1	2	0	0	8	7
OG0011985	4	2	1	2	0	0	8	7
OG0011986	4	2	2	1	0	0	8	6
OG0011988	0	0	4	3	0	0	8	4
OG0011989	4	0	0	3	0	0	8	8
OG0011990	0	0	5	2	0	0	8	3
OG0011991	6	0	0	1	0	0	8	8
OG0011992	4	0	0	3	0	0	8	8
OG0011993	6	0	0	1	0	0	8	8
